id,name,display_name,set_name,number,edition,year,remarks,rarity,artwork,image_url,pricecharting_url,market_price,pokemontcg_id,tcgplayer_product_id,tcgplayer_url
pk-0097,Pikachu,Pikachu — POP Series 9 15/17,POP Series 9,15/17,,2009,,Common,POP Series 9,https://storage.googleapis.com/images.pricecharting.com/498bfac61a1560b00c1351c441b95aa66412ef1865ebd1516028976ce2e78932/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-9/pikachu-15,17.24,pop9-15,88092,https://www.tcgplayer.com/product/88092
pk-0098,Pikachu,Pikachu — POP Series 9 15/17,POP Series 9,15/17,,2009,Pokémon Day stamp - The Netherlands exclusive,Common,POP Series 9,https://storage.googleapis.com/images.pricecharting.com/93016ac3493a2140dc936cd9ea2e452f0ab7ae1eb70f75f53d7db6c5540c00cb/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-9/pikachu-pokemon-day-15,107.40,pop9-15,88092,https://www.tcgplayer.com/product/88092
pk-0099,Pikachu,Pikachu — Supreme Victors 120/147,Supreme Victors,120/147,,2009,,Common,Supreme Victors,https://storage.googleapis.com/images.pricecharting.com/d38fe4004d6013c30becf892dbc390b475e1bdd313aae52811e015b2dd260355/1600.jpg,https://www.pricecharting.com/game/pokemon-supreme-victors/pikachu-120,6.25,pl3-120,88093,https://www.tcgplayer.com/product/88093
pk-0100,Pikachu,Pikachu — Supreme Victors 120/147,Supreme Victors,120/147,,2009,,Reverse Holo Common,Supreme Victors,https://storage.googleapis.com/images.pricecharting.com/mzgzwi7bbczyovp5/1600.jpg,https://www.pricecharting.com/game/pokemon-supreme-victors/pikachu-reverse-holo-120,47.00,pl3-120,88093,https://www.tcgplayer.com/product/88093
pk-0101,Pikachu,Pikachu — Arceus 71/99,Arceus,71/99,,2009,,Common,Arceus,https://storage.googleapis.com/images.pricecharting.com/fa7c813dceb63b727214088dfcd809189c6cd98320e44ffb5250fb80070f0f3b/1600.jpg,https://www.pricecharting.com/game/pokemon-arceus/pikachu-71,6.03,pl4-71,88094,https://www.tcgplayer.com/product/88094
pk-0102,Pikachu,Pikachu — Arceus 71/99,Arceus,71/99,,2009,,Reverse Holo Common,Arceus,https://storage.googleapis.com/images.pricecharting.com/e69f11f86ac36f93a02e794e0e7a62a5e366ec4d3e60e7aa511c06fc74ee927f/1600.jpg,https://www.pricecharting.com/game/pokemon-arceus/pikachu-reverse-holo-71,43.52,pl4-71,88094,https://www.tcgplayer.com/product/88094
pk-0103,Pikachu,Pikachu — Pokémon Rumble 7/16,Pokémon Rumble,7/16,,2009,,Holofoil Special Set,Pokémon Rumble,https://images.pokemontcg.io/ru1/7_hires.png,https://www.pricecharting.com/game/pokemon-rumble/pikachu-7,520.94,ru1-7,88096,https://www.tcgplayer.com/product/88096
pk-0104,Pikachu,Pikachu — HeartGold & SoulSilver 78/123,HeartGold & SoulSilver,78/123,,2010,,Common,HeartGold & SoulSilver,https://storage.googleapis.com/images.pricecharting.com/30a096ada61c3502af746fbbe215d36ec9bbc313a64cf46b25b9b2207f7e5b6d/1600.jpg,https://www.pricecharting.com/game/pokemon-heartgold-&-soulsilver/pikachu-78,7.43,hgss1-78,88095,https://www.tcgplayer.com/product/88095
pk-0105,Pikachu,Pikachu — HeartGold & SoulSilver 78/123,HeartGold & SoulSilver,78/123,,2010,,Reverse Holo Common,HeartGold & SoulSilver,https://storage.googleapis.com/images.pricecharting.com/263be78239c80a1069ccbbef805d64651bf89a1cee0102c4e84fe3060ae10d93/1600.jpg,https://www.pricecharting.com/game/pokemon-heartgold-&-soulsilver/pikachu-reverse-holo-78,37.50,hgss1-78,88095,https://www.tcgplayer.com/product/88095
pk-0106,Pikachu,Pikachu — HS Trainer Kit: Raichu 2/30,HS Trainer Kit: Raichu,2/30,,2010,,Special Set,HeartGold & SoulSilver,https://i.ebayimg.com/images/g/yl0AAeSwR09prEUg/s-l500.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2024/pikachu-2,5.12,,,
pk-0107,Pikachu,Pikachu — HS Trainer Kit - Raichu Half Deck 16/30,HS Trainer Kit - Raichu Half Deck,16/30,,2010,,Special Set,HeartGold & SoulSilver,https://storage.googleapis.com/images.pricecharting.com/30a096ada61c3502af746fbbe215d36ec9bbc313a64cf46b25b9b2207f7e5b6d/1600.jpg,https://www.pricecharting.com/game/pokemon-heartgold-&-soulsilver/pikachu-78,7.43,pop2-16,88081,https://www.tcgplayer.com/product/88081
pk-0108,Pikachu,Pikachu — HeartGold & SoulSilver 78/123,HeartGold & SoulSilver,78/123,,2010,Pokémon Day stamp - The Netherlands exclusive,Common,HeartGold & SoulSilver,https://storage.googleapis.com/images.pricecharting.com/e52bf7147ff2cef1cad227be6858644941c7d35613d887977ac47268210e8583/1600.jpg,https://www.pricecharting.com/game/pokemon-heartgold-&-soulsilver/pikachu-pokemon-day-78,229.67,hgss1-78,88095,https://www.tcgplayer.com/product/88095
pk-0109,Pikachu,Pikachu — HGSS Black Star Promos HGSS03,HGSS Black Star Promos,HGSS03,,2010,,Holofoil Promo,Promo HGSS03,https://images.pokemontcg.io/hsp/HGSS03_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-hgss03,23.45,hsp-HGSS03,88098,https://www.tcgplayer.com/product/88098
pk-0110,Pikachu,Pikachu — Pikachu World Collection 2010,Pikachu World Collection 2010,,,2010,English back,Bordered Holofoil Special Set,PW2010 USA,https://storage.googleapis.com/images.pricecharting.com/jr6szre4oganrlaf/1600.jpg,https://www.pricecharting.com/game/pokemon-2010-world-collection/pikachu-spanish,91.00,,,
pk-0111,Pikachu,Pikachu — Undaunted 61/90,Undaunted,61/90,,2010,,Common,Undaunted,https://storage.googleapis.com/images.pricecharting.com/5659a8350dc6a71475db056d1c879815b57fba4a728e7751cf4fa729ea5845a1/1600.jpg,https://www.pricecharting.com/game/pokemon-undaunted/pikachu-61,8.84,hgss3-61,88097,https://www.tcgplayer.com/product/88097
pk-0112,Pikachu,Pikachu — Undaunted 61/90,Undaunted,61/90,,2010,,Reverse Holo Common,Undaunted,https://storage.googleapis.com/images.pricecharting.com/9b0727bb5a11bac15afdd8828fe4687bc85de77af7607be62733a1ea37b1a529/1600.jpg,https://www.pricecharting.com/game/pokemon-undaunted/pikachu-reverse-holo-61,72.36,hgss3-61,88097,https://www.tcgplayer.com/product/88097
pk-0113,Pikachu,Pikachu — Black & White 115/114,Black & White,115/114,,2011,,Secret Rare,Black & White,https://images.pokemontcg.io/bw1/115_hires.png,https://www.pricecharting.com/game/pokemon-black-&-white/pikachu-115,84.06,bw1-115,88101,https://www.tcgplayer.com/product/88101
pk-0114,Pikachu,Pikachu — Next Destinies 39/99,Next Destinies,39/99,,2012,,Common,Next Destinies,https://storage.googleapis.com/images.pricecharting.com/6f022fce1ce006882942567095e5f615317cbf82096b1fc8256e3f37bbb26f1a/1600.jpg,https://www.pricecharting.com/game/pokemon-next-destinies/pikachu-39,4.36,bw4-39,88102,https://www.tcgplayer.com/product/88102
pk-0115,Pikachu,Pikachu — Next Destinies 39/99,Next Destinies,39/99,,2012,,Reverse Holo Common,Next Destinies,https://storage.googleapis.com/images.pricecharting.com/frv3lswwiaiba3pe/1600.jpg,https://www.pricecharting.com/game/pokemon-next-destinies/pikachu-reverse-holo-39,17.99,bw4-39,88102,https://www.tcgplayer.com/product/88102
pk-0116,Pikachu,Pikachu — Boundaries Crossed 50/149,Boundaries Crossed,50/149,,2012,,Common,Boundaries Crossed,https://storage.googleapis.com/images.pricecharting.com/329ec62f7fdcb12157a66a5a7f453fbb259548f79f40d274dbc8f2e45427a36a/1600.jpg,https://www.pricecharting.com/game/pokemon-boundaries-crossed/pikachu-50,2.99,bw7-50,88103,https://www.tcgplayer.com/product/88103
pk-0117,Pikachu,Pikachu — Boundaries Crossed 50/149,Boundaries Crossed,50/149,,2012,,Reverse Holo Common,Boundaries Crossed,https://storage.googleapis.com/images.pricecharting.com/66d084af9edc5ef959e99f835f508c628e9a12b11260938498827335bf1068b2/1600.jpg,https://www.pricecharting.com/game/pokemon-boundaries-crossed/pikachu-reverse-holo-50,26.00,bw7-50,88103,https://www.tcgplayer.com/product/88103
pk-0118,Pikachu,Pikachu — BW Black Star Promos BW54,BW Black Star Promos,BW54,,2012,,Promo,Promo BW54,https://images.pokemontcg.io/bwp/BW54_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-bw54,6.00,bwp-BW54,202379,https://www.tcgplayer.com/product/202379
pk-0119,Pikachu,Pikachu — Legendary Treasures RC7,Legendary Treasures,RC7,,2013,,Reverse Holo Uncommon,Legendary Treasures,https://images.pokemontcg.io/bw11/RC7_hires.png,https://www.pricecharting.com/game/pokemon-legendary-treasures/pikachu-rc7,56.57,bw11-RC7,88105,https://www.tcgplayer.com/product/88105
pk-0120,Pikachu,Pikachu — XY 42/146,XY,42/146,,2014,,Common,XY,https://storage.googleapis.com/images.pricecharting.com/370d1865003ccb246762c3473070094a093d589adb433eb04a47c6056929c673/1600.jpg,https://www.pricecharting.com/game/pokemon-xy/pikachu-42,2.99,xy1-42,88106,https://www.tcgplayer.com/product/88106
pk-0121,Pikachu,Pikachu — XY 42/146,XY,42/146,,2014,,Reverse Holo Common,XY,https://storage.googleapis.com/images.pricecharting.com/e9677125c6d3d2c8d692287b06d2cd838ea634248a22fb9434adaedeab234a63/1600.jpg,https://www.pricecharting.com/game/pokemon-xy/pikachu-reverse-holo-42,12.15,xy1-42,88106,https://www.tcgplayer.com/product/88106
pk-0122,Pikachu,Pikachu — XY 42/146,XY,42/146,,2014,Movie promo,Holofoil Common,XY,https://storage.googleapis.com/images.pricecharting.com/4mp7f7fjuff6syif/1600.jpg,https://www.pricecharting.com/game/pokemon-xy/pikachu-cosmos-holo-42,15.21,xy1-42,88106,https://www.tcgplayer.com/product/88106
pk-0123,Pikachu,Pikachu — McDonald's Collection 2014 5,McDonald's Collection 2014,5,,2014,,McDonald's Confetti Holofoil Special Set,XY,https://storage.googleapis.com/images.pricecharting.com/dc1ba753c043b6c856be6d0106d60bede06df7850d2b47d3c3ad5c08a72c394f/1600.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2014/pikachu-5,17.24,mcd14-5,,
pk-0124,Pikachu,Pikachu — Furious Fists 27/111,Furious Fists,27/111,,2014,,Common,Furious Fists,https://storage.googleapis.com/images.pricecharting.com/4ad1cb76d73803119e53a720d9f748f82715061c838b4759200da1610a426c77/1600.jpg,https://www.pricecharting.com/game/pokemon-furious-fists/pikachu-27,3.50,xy3-27,92202,https://www.tcgplayer.com/product/92202
pk-0125,Pikachu,Pikachu — Furious Fists 27/111,Furious Fists,27/111,,2014,,Reverse Holo Common,Furious Fists,https://storage.googleapis.com/images.pricecharting.com/etoqjo2of4gynblr/1600.jpg,https://www.pricecharting.com/game/pokemon-furious-fists/pikachu-reverse-holo-27,12.99,xy3-27,92202,https://www.tcgplayer.com/product/92202
pk-0126,Pikachu,Pikachu — Roaring Skies 20/108,Roaring Skies,20/108,,2015,,Common,Roaring Skies,https://storage.googleapis.com/images.pricecharting.com/d8740e204f8f1128032cd940f1a4674f740c8292bd4d7e1755d8e75aa563be14/1600.jpg,https://www.pricecharting.com/game/pokemon-roaring-skies/pikachu-20,1.66,xy6-20,98056,https://www.tcgplayer.com/product/98056
pk-0127,Pikachu,Pikachu — Roaring Skies 20/108,Roaring Skies,20/108,,2015,,Reverse Holo Common,Roaring Skies,https://storage.googleapis.com/images.pricecharting.com/28b9d0cd82dfdab5c881924867ea1bdae86b7d4cbaadecc008dfcc8c7d59e4b7/1600.jpg,https://www.pricecharting.com/game/pokemon-roaring-skies/pikachu-reverse-holo-20,5.99,xy6-20,98056,https://www.tcgplayer.com/product/98056
pk-0128,Pikachu,Pikachu — McDonald's Collection 2015 6,McDonald's Collection 2015,6,,2015,,McDonald's Confetti Holofoil Special Set,Roaring Skies,https://storage.googleapis.com/images.pricecharting.com/2d53c7fc654823a12d610ce84b1bd0d03bc7774bf4f0509448fa4c3637ec29fb/1600.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2015/pikachu-6,19.99,mcd15-6,,
pk-0129,Pikachu,Pikachu — Roaring Skies 20/108,Roaring Skies,20/108,,2015,Build-a-Bear Workshop stamp,Common,Roaring Skies,https://storage.googleapis.com/images.pricecharting.com/4042675105d874cf0982f870c664e97d1fd50469a5ca1d89caeb058ce7c6ceae/1600.jpg,https://www.pricecharting.com/game/pokemon-roaring-skies/pikachu-build-a-bear-20,25.86,xy6-20,98056,https://www.tcgplayer.com/product/98056
pk-0130,Pikachu,Pikachu — McDonald's Collection 2015 6,McDonald's Collection 2015,6,,2016,,McDonald's Confetti Holofoil Special Set,Roaring Skies,https://storage.googleapis.com/images.pricecharting.com/2d53c7fc654823a12d610ce84b1bd0d03bc7774bf4f0509448fa4c3637ec29fb/1600.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2015/pikachu-6,19.99,mcd15-6,,
pk-0131,Pikachu,Pikachu — BREAKthrough 48/162,BREAKthrough,48/162,,2015,,Common,BREAKthrough,https://storage.googleapis.com/images.pricecharting.com/74280f7031950a65087d26c209226e7271879dd7febed5319ed5addf2d83c4a5/1600.jpg,https://www.pricecharting.com/game/pokemon-breakthrough/pikachu-48,1.53,xy8-48,,
pk-0132,Pikachu,Pikachu — BREAKthrough 48/162,BREAKthrough,48/162,,2015,,Reverse Holo Common,BREAKthrough,https://storage.googleapis.com/images.pricecharting.com/3ee1375776de108f57f5cf9cc1a957b7f9224d5b60fa53980ce063cf9f0c37c0/1600.jpg,https://www.pricecharting.com/game/pokemon-breakthrough/pikachu-reverse-holo-48,7.98,xy8-48,,
pk-0133,Pikachu-EX,Pikachu-EX — XY Black Star Promos XY84,XY Black Star Promos,XY84,,2015,,Ultra Rare Promo,Promo XY84,https://images.pokemontcg.io/xyp/XY84_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-ex-xy84,42.18,xyp-XY84,108614,https://www.tcgplayer.com/product/108614
pk-0134,Pikachu,Pikachu — XY Black Star Promos XY89,XY Black Star Promos,XY89,,2015,,Holofoil Promo,Promo XY89,https://images.pokemontcg.io/xyp/XY89_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-xy89,14.62,xyp-XY89,108619,https://www.tcgplayer.com/product/108619
pk-0135,Pikachu,Pikachu — XY Black Star Promos XY95,XY Black Star Promos,XY95,,2016,,Holofoil Promo,Promo XY95,https://images.pokemontcg.io/xyp/XY95_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-xy95,83.00,xyp-XY95,114004,https://www.tcgplayer.com/product/114004
pk-0136,Pikachu,Pikachu — Generations 26/83,Generations,26/83,,2016,,Common,Generations,https://storage.googleapis.com/images.pricecharting.com/43a408dc2734ad279cd5145e6308e092f35c53b75fd20bbbeebf477bf39ac459/1600.jpg,https://www.pricecharting.com/game/pokemon-generations/pikachu-26,3.24,g1-26,113684,https://www.tcgplayer.com/product/113684
pk-0137,Pikachu,Pikachu — Generations 26/83,Generations,26/83,,2016,,Reverse Holo Common,Generations,https://storage.googleapis.com/images.pricecharting.com/2fa108e9b7c39dd1243aaee3bbd09a707629ea64b554e0c62afc156c1af31675/1600.jpg,https://www.pricecharting.com/game/pokemon-generations/pikachu-reverse-holo-26,11.93,g1-26,113684,https://www.tcgplayer.com/product/113684
pk-0138,Pikachu,Pikachu — Generations 26/83,Generations,26/83,,2016,"Toys ""R"" Us stamp",Holofoil Common,Generations,https://storage.googleapis.com/images.pricecharting.com/ee5979d8d4fd6e55c1d127b39f4ddda55ec09ba2c7f54359fb6af4a2b0a14877/1600.jpg,https://www.pricecharting.com/game/pokemon-generations/pikachu-26,3.24,g1-26,113684,https://www.tcgplayer.com/product/113684
pk-0139,Pikachu,Pikachu — Generations 26/83,Generations,26/83,,2016,20th Anniversary stamp,Holofoil Common,Generations,https://storage.googleapis.com/images.pricecharting.com/2fa108e9b7c39dd1243aaee3bbd09a707629ea64b554e0c62afc156c1af31675/1600.jpg,https://www.pricecharting.com/game/pokemon-generations/pikachu-26,3.24,g1-26,113684,https://www.tcgplayer.com/product/113684
pk-0140,Pikachu,Pikachu — Generations RC29,Generations,RC29,,2016,,Full Art Rare,Generations - Radiant Collection,https://images.pokemontcg.io/g1/RC29_hires.png,https://www.pricecharting.com/game/pokemon-generations/pikachu-rc29,94.75,g1-RC29,113771,https://www.tcgplayer.com/product/113771
pk-0141,Pikachu,Pikachu — XY Trainer Kit: Pikachu Libre 14/30,XY Trainer Kit: Pikachu Libre,14/30,,2016,,Special Set,Pikachu Libre,https://storage.googleapis.com/images.pricecharting.com/28655283c62d94110418adac7adf3cfa4e05b21bbe999a33dab6a5afc01dbd82/1600.jpg,https://www.pricecharting.com/game/pokemon-xy/pikachu-reverse-holo-42,12.15,,,
pk-0142,Pikachu,Pikachu — XY Trainer Kit - Pikachu Libre Half Deck 30/30,XY Trainer Kit - Pikachu Libre Half Deck,30/30,,2016,Not sure if it exists (without holo bleed),Holofoil Special Set,Pikachu Libre,https://storage.googleapis.com/images.pricecharting.com/250be8227d80ad5f41fc0a8b2cb24bc9280aa9306da92b774ac21c16af9083aa/1600.jpg,https://www.pricecharting.com/game/pokemon-japanese-amazing-volt-tackle/pikachu-v-30,2.99,sm4-30,149053,https://www.tcgplayer.com/product/149053
pk-0143,Pikachu-EX,Pikachu-EX — XY Black Star Promos XY124,XY Black Star Promos,XY124,,2016,,Full Art Promo,Promo XY124,https://images.pokemontcg.io/xyp/XY124_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-ex-xy124,217.65,xyp-XY124,123436,https://www.tcgplayer.com/product/123436
pk-0144,Pikachu-EX,Pikachu-EX — XY Black Star Promos XY174,XY Black Star Promos,XY174,,2016,,Ultra Rare Promo,Promo XY174,https://images.pokemontcg.io/xyp/XY174_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-ex-xy174,19.50,xyp-XY174,123454,https://www.tcgplayer.com/product/123454
pk-0145,Pikachu,Pikachu — SM Black Star Promos SM04,SM Black Star Promos,SM04,,2016,,Promo,Promo SM04,https://storage.googleapis.com/images.pricecharting.com/07c95047a3f95038be0974e52f5d5317d272c11070578abd371fd3f1b73bd950/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-sm04,17.50,smp-SM04,126032,https://www.tcgplayer.com/product/126032
pk-0146,Pikachu,Pikachu — McDonald's Collection 2017 5,McDonald's Collection 2017,5,,2017,,McDonald's Confetti Holofoil Special Set,Promo SM04,https://storage.googleapis.com/images.pricecharting.com/2b70f368b166631df0ea6d66a54d29b8c88b6d2c0875dbe8d31be2e74a79fa21/1600.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2017/pikachu-5,21.20,mcd17-5,,
pk-0147,Pikachu,Pikachu — SM Black Star Promos SM04,SM Black Star Promos,SM04,,2017,Cereal promo,Sequin Holofoil Promo,Promo SM04,https://images.pokemontcg.io/smp/SM04_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-sm04,17.50,smp-SM04,126032,https://www.tcgplayer.com/product/126032
pk-0148,Pikachu,Pikachu — SM Trainer Kit: Alolan Raichu 14/30,SM Trainer Kit: Alolan Raichu,14/30,,2017,,Special Set,Alolan Raichu Half Deck,https://storage.googleapis.com/images.pricecharting.com/7c6a8e11916e1aa9fee4425839a5b01c20311473d6244c44507b5ecceff4e9ca/1600.jpg,,,,,
pk-0149,Pikachu,Pikachu — SM Trainer Kit: Alolan Raichu 29/30,SM Trainer Kit: Alolan Raichu,29/30,,2017,,Special Set,Alolan Raichu Half Deck,https://i.ebayimg.com/images/g/HJ8AAOSwFR1kPDrR/s-l400.jpg,https://www.pricecharting.com/game/pokemon-lycanroc-&-alolan-raichu/pikachu-29,1.99,,,
pk-0150,Pikachu,Pikachu — SM Black Star Promos SM86,SM Black Star Promos,SM86,,2017,,Holofoil Promo,Alolan Raichu Half Deck,https://storage.googleapis.com/images.pricecharting.com/65ce2818546613f8360709d24afad3ea362339f64495ab6776334c8f884f28e7/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-sm86,20.88,smp-SM86,,
pk-0151,Pikachu,Pikachu — SM Black Star Promos SM86,SM Black Star Promos,SM86,,2019,Build-a-Bear Workshop stamp,Promo,Alolan Raichu Half Deck,https://storage.googleapis.com/images.pricecharting.com/hgjrewmbav3ekdnv/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-build-a-bear-sm86,95.78,smp-SM86,,
pk-0152,Pikachu,Pikachu — Burning Shadows 40/147,Burning Shadows,40/147,,2017,,Common,Burning Shadows,https://storage.googleapis.com/images.pricecharting.com/d3ca3c4db256ebf9dccc4071faf83920de11c0b11871760e08f720695524faf7/1600.jpg,https://www.pricecharting.com/game/pokemon-burning-shadows/pikachu-40,1.55,sm3-40,138522,https://www.tcgplayer.com/product/138522
pk-0153,Pikachu,Pikachu — Burning Shadows 40/147,Burning Shadows,40/147,,2017,,Reverse Holo Common,Burning Shadows,https://storage.googleapis.com/images.pricecharting.com/a8c3a96d5892e22a5e59f377ba6a655eaeaa22cf1abff765f22089cc82091640/1600.jpg,https://www.pricecharting.com/game/pokemon-burning-shadows/pikachu-reverse-holo-40,5.00,sm3-40,138522,https://www.tcgplayer.com/product/138522
pk-0154,Pikachu,Pikachu — SM Black Star Promos SM98,SM Black Star Promos,SM98,,2017,,Holofoil Promo,Promo SM98,https://images.pokemontcg.io/smp/SM98_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-v-swsh198,3.22,smp-SM98,166411,https://www.tcgplayer.com/product/166411
pk-0155,Pikachu,Pikachu — Shining Legends 28/73,Shining Legends,28/73,,2017,,Common,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/41be4567b52d2b4063b0ab3ab9408aa60aef699e0cc43ec9c2ee22a9a07c0412/1600.jpg,https://www.pricecharting.com/game/pokemon-shining-legends/pikachu-28,2.29,sm35-28,146682,https://www.tcgplayer.com/product/146682
pk-0156,Pikachu,Pikachu — Shining Legends 28/73,Shining Legends,28/73,,2017,,Reverse Holo Common,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/f7609c1af961528828c46ef5223321e38a082c2dd1e87edb3ba179e95b73e149/1600.jpg,https://www.pricecharting.com/game/pokemon-shining-legends/pikachu-reverse-holo-28,10.76,sm35-28,146682,https://www.tcgplayer.com/product/146682
pk-0157,Pikachu,Pikachu — Shining Legends 28/73,Shining Legends,28/73,,2018,,Holofoil Common,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/350957f8c222e6381d954bc9ed40cfc5e3316513d6310ea37bd6df2470b3b4f6/1600.jpg,https://www.pricecharting.com/game/pokemon-shining-legends/pikachu-28,2.29,sm35-28,146682,https://www.tcgplayer.com/product/146682
pk-0158,Pikachu,Pikachu — Shining Legends 28/73,Shining Legends,28/73,,2019,"Let's Play, Pikachu deck",Shattered Ice Holofoil Common,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/41be4567b52d2b4063b0ab3ab9408aa60aef699e0cc43ec9c2ee22a9a07c0412/1600.jpg,https://www.pricecharting.com/game/pokemon-shining-legends/pikachu-28,2.29,sm35-28,146682,https://www.tcgplayer.com/product/146682
pk-0159,Pikachu,Pikachu — Shining Legends 28/73,Shining Legends,28/73,,2019,"Cereal promo (Let's Go, Kanto!)",Sequin Holofoil Common,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/d7587fa731c5979bce8a39d60ad30cefd2fdb81e57c06ea3e42911b97319f504/1600.jpg,https://www.pricecharting.com/game/pokemon-shining-legends/pikachu-28,2.29,sm35-28,146682,https://www.tcgplayer.com/product/146682
pk-0160,Pikachu,Pikachu — McDonald's Collection 2018 4,McDonald's Collection 2018,4,,2019,Not sure if it exists (without holo bleed),McDonald's Confetti Holofoil Special Set,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/09053a5487b5c0aec5f7d622b331d72e7128d1d47ca7b6ebd8812abb2f0ce69d/1600.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2018/pikachu-4,19.99,mcd18-4,,
pk-0161,Pikachu,Pikachu — Shining Legends 28/73,Shining Legends,28/73,,2021,Costco Canada & Target USA exclusive,Cosmos Holofoil,Shining Legends,https://storage.googleapis.com/images.pricecharting.com/co3e5o5wsztjxwvn/1600.jpg,https://www.pricecharting.com/game/pokemon-shining-legends/pikachu-cosmos-holo-28,16.63,sm35-28,146682,https://www.tcgplayer.com/product/146682
pk-0162,Pikachu,Pikachu — SM Black Star Promos SM76,SM Black Star Promos,SM76,,2017,,Holofoil Promo,Promo SM76,https://images.pokemontcg.io/smp/SM76_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-sm76,14.21,smp-SM76,146980,https://www.tcgplayer.com/product/146980
pk-0163,Pikachu,Pikachu — SM Black Star Promos SM81,SM Black Star Promos,SM81,,2017,,Holofoil Promo,Promo SM81,https://images.pokemontcg.io/smp/SM81_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-sm81,27.42,smp-SM81,148426,https://www.tcgplayer.com/product/148426
pk-0164,Pikachu,Pikachu — Crimson Invasion 30/111,Crimson Invasion,30/111,,2017,,Common,Crimson Invasion,https://storage.googleapis.com/images.pricecharting.com/a451e9a4333484ffb069f32ff5ce0e4cdc117baf60254cd306c0b46e5b0cd9c7/1600.jpg,https://www.pricecharting.com/game/pokemon-crimson-invasion/pikachu-30,2.67,sm4-30,149053,https://www.tcgplayer.com/product/149053
pk-0165,Pikachu,Pikachu — Crimson Invasion 30/111,Crimson Invasion,30/111,,2017,,Reverse Holo Common,Crimson Invasion,https://storage.googleapis.com/images.pricecharting.com/418080da6b7d61ab48b1baf4c52a0c8d05925948990d250845d1fac9ca2e2df0/1600.jpg,https://www.pricecharting.com/game/pokemon-crimson-invasion/pikachu-reverse-holo-30,12.99,sm4-30,149053,https://www.tcgplayer.com/product/149053
pk-0166,Pikachu,Pikachu — McDonald's Collection 2018 4,McDonald's Collection 2018,4,,2018,,McDonald's Confetti Holofoil Special Set,Crimson Invasion,https://storage.googleapis.com/images.pricecharting.com/09053a5487b5c0aec5f7d622b331d72e7128d1d47ca7b6ebd8812abb2f0ce69d/1600.jpg,https://www.pricecharting.com/game/pokemon-mcdonalds-2018/pikachu-4,19.99,mcd18-4,,
pk-0167,Ash's Pikachu,Ash's Pikachu — SM Black Star Promos SM108,SM Black Star Promos,SM108,,2018,,Promo,Promo SM108 Ash's Pikachu,https://images.pokemontcg.io/smp/SM108_hires.png,https://www.pricecharting.com/game/pokemon-promo/ash%27s-pikachu-sm108,38.93,smp-SM108,151973,https://www.tcgplayer.com/product/151973
pk-0168,Ash's Pikachu,Ash's Pikachu — SM Black Star Promos SM109,SM Black Star Promos,SM109,,2017,,Promo,Promo SM109 Ash's Pikachu,https://images.pokemontcg.io/smp/SM109_hires.png,https://www.pricecharting.com/game/pokemon-promo/ash%27s-pikachu-sm109,88.60,smp-SM109,151974,https://www.tcgplayer.com/product/151974
pk-0169,Ash's Pikachu,Ash's Pikachu — SM Black Star Promos SM110,SM Black Star Promos,SM110,,2017,,Promo,Promo SM110 Ash's Pikachu,https://images.pokemontcg.io/smp/SM110_hires.png,https://www.pricecharting.com/game/pokemon-promo/ash%27s-pikachu-sm110,34.30,smp-SM110,152673,https://www.tcgplayer.com/product/152673
pk-0170,Ash's Pikachu,Ash's Pikachu — SM Black Star Promos SM111,SM Black Star Promos,SM111,,2017,,Promo,Promo SM111 Ash's Pikachu,https://images.pokemontcg.io/smp/SM111_hires.png,https://www.pricecharting.com/game/pokemon-promo/ash%27s-pikachu-sm111,34.77,smp-SM111,153995,https://www.tcgplayer.com/product/153995
